raceId,y_true,y_pred,race_name,Link
1148,1,0,"BAHRAIN GRAND PRIX, Sakhir",https://www.formula1.com/en/latest/article/highlights-catch-up-on-piastris-stellar-run-to-victory-at-the-bahrain-grand.4tcI2jtntkeZH4BTgKffUQ
1148,1,0,"BAHRAIN GRAND PRIX, Sakhir",https://www.formula1.com/en/latest/article/highlights-catch-up-on-piastris-stellar-run-to-victory-at-the-bahrain-grand.4tcI2jtntkeZH4BTgKffUQ
1148,1,0,"BAHRAIN GRAND PRIX, Sakhir",https://www.formula1.com/en/latest/article/highlights-catch-up-on-piastris-stellar-run-to-victory-at-the-bahrain-grand.4tcI2jtntkeZH4BTgKffUQ
1149,1,1,"Saudi Arabian Grand Prix, Jeddah",https://www.formula1.com/en/latest/article/highlights-relive-piastris-victory-in-saudi-arabia-as-mclaren-man-comes-out.2wN7yo8C6sABKsECmWej46
1149,1,1,"Saudi Arabian Grand Prix, Jeddah",https://www.formula1.com/en/latest/article/highlights-relive-piastris-victory-in-saudi-arabia-as-mclaren-man-comes-out.2wN7yo8C6sABKsECmWej46
1149,1,1,"Saudi Arabian Grand Prix, Jeddah",https://www.formula1.com/en/latest/article/highlights-relive-piastris-victory-in-saudi-arabia-as-mclaren-man-comes-out.2wN7yo8C6sABKsECmWej46
1149,1,1,"Saudi Arabian Grand Prix, Jeddah",https://www.formula1.com/en/latest/article/highlights-relive-piastris-victory-in-saudi-arabia-as-mclaren-man-comes-out.2wN7yo8C6sABKsECmWej46
1149,1,1,"Saudi Arabian Grand Prix, Jeddah",https://www.formula1.com/en/latest/article/highlights-relive-piastris-victory-in-saudi-arabia-as-mclaren-man-comes-out.2wN7yo8C6sABKsECmWej46
1149,1,1,"Saudi Arabian Grand Prix, Jeddah",https://www.formula1.com/en/latest/article/highlights-relive-piastris-victory-in-saudi-arabia-as-mclaren-man-comes-out.2wN7yo8C6sABKsECmWej46
1149,1,1,"Saudi Arabian Grand Prix, Jeddah",https://www.formula1.com/en/latest/article/highlights-relive-piastris-victory-in-saudi-arabia-as-mclaren-man-comes-out.2wN7yo8C6sABKsECmWej46
1149,1,1,"Saudi Arabian Grand Prix, Jeddah",https://www.formula1.com/en/latest/article/highlights-relive-piastris-victory-in-saudi-arabia-as-mclaren-man-comes-out.2wN7yo8C6sABKsECmWej46
